gene_id	dmso_a	dmso_b	thz500_a	thz500_b	thz100_a	thz100_b	actinomycin150_a	actinomycin150_b	actinomycin10_a	actinomycin10_b
ENSG00000220517.2	0	0	0	0	0	0	0	0	0	0
ENSG00000220522.2	1	2	1	0	2	3	0	2	1	0
ENSG00000220537.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220540.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220541.4	0	0	0	1	1	0	0	2	1	0
ENSG00000220548.3	1	0	0	1	1	0	0	1	1	1
ENSG00000220553.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220556.4	0	0	0	0	0	0	0	0	0	0
ENSG00000220557.1	0	0	0	0	0	0	0	1	0	0
ENSG00000220563.1	6	3	2	4	6	6	8	12	6	6
ENSG00000220575.7	0	0	0	0	0	0	0	0	0	0
ENSG00000220581.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220583.1	1	0	0	0	2	1	1	4	3	0
ENSG00000220585.4	1	2	2	1	1	1	1	0	4	1
ENSG00000220586.1	0	2	1	5	3	4	1	3	3	1
ENSG00000220598.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220600.2	1	0	0	0	0	0	0	0	0	0
ENSG00000220614.1	1	0	2	0	1	2	0	0	1	1
ENSG00000220635.2	0	0	0	0	0	0	0	0	0	0
ENSG00000220643.1	0	0	1	1	0	0	0	0	0	0
ENSG00000220660.2	0	0	0	1	0	0	2	1	0	0
ENSG00000220666.2	2	3	1	1	4	5	0	3	1	2
ENSG00000220685.3	14	12	9	6	3	14	2	4	4	4
ENSG00000220694.2	0	0	0	0	0	0	1	0	0	0
ENSG00000220695.1	3	3	1	3	4	4	1	2	3	1
ENSG00000220702.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220721.1	0	0	0	0	0	0	0	0	0	1
ENSG00000220725.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220730.2	0	0	0	0	0	0	0	0	0	0
ENSG00000220733.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220734.1	1	0	4	0	0	0	3	2	1	1
ENSG00000220739.2	0	0	0	0	0	0	0	0	0	0
ENSG00000220744.1	2	0	2	0	1	0	0	1	0	0
ENSG00000220745.2	1	1	0	0	0	1	1	0	0	0
ENSG00000220748.2	2	0	0	0	0	0	0	0	1	0
ENSG00000220749.4	3	1	8	3	6	3	4	8	4	3
ENSG00000220758.4	0	0	0	0	0	0	0	0	0	0
ENSG00000220771.2	0	0	2	2	4	1	0	0	0	2
ENSG00000220773.1	0	0	0	1	0	0	0	0	0	0
ENSG00000220785.7	4	1	5	2	2	1	3	2	6	0
ENSG00000220793.5	6	4	4	2	3	7	8	7	4	2
ENSG00000220804.8	72	42	68	54	50	61	37	36	49	28
ENSG00000220831.4	0	0	0	0	0	0	0	0	0	0
ENSG00000220842.6	19	21	28	45	40	48	43	75	35	36
ENSG00000220848.4	60	42	67	76	60	71	69	78	79	46
ENSG00000220867.1	0	1	0	1	1	4	0	0	0	1
ENSG00000220868.2	0	0	0	0	0	0	0	0	1	0
ENSG00000220871.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220875.1	1	0	2	0	3	0	2	0	0	0
ENSG00000220884.2	0	0	0	0	0	0	0	0	0	0
ENSG00000220891.1	3	2	1	1	1	0	1	2	3	0
ENSG00000220908.2	0	0	0	0	0	0	0	0	0	0
ENSG00000220913.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220918.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220920.1	5	0	39	27	4	5	3	3	2	2
ENSG00000220924.4	1	1	3	6	5	3	3	6	2	1
ENSG00000220925.2	1	0	0	0	0	0	0	2	0	0
ENSG00000220937.3	1	0	3	1	2	1	1	1	0	1
ENSG00000220948.4	0	0	0	0	0	0	0	0	0	0
ENSG00000220949.2	0	0	0	0	0	0	0	0	0	0
ENSG00000220960.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220981.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220982.3	0	0	0	0	0	0	0	0	0	0
ENSG00000220984.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220986.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220987.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220988.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220989.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220990.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220992.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220993.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220996.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220997.1	0	0	0	0	0	0	0	0	0	0
ENSG00000220999.3	0	0	0	0	0	0	0	0	0	0
ENSG00000221000.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221002.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221003.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221005.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221007.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221008.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221010.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221015.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221016.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221017.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221018.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221019.1	0	0	0	0	1	0	0	1	0	0
ENSG00000221020.1	0	0	0	0	0	1	0	0	0	0
ENSG00000221021.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221023.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221025.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221026.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221028.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221029.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221030.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221031.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221032.3	0	0	0	0	0	0	0	0	0	0
ENSG00000221033.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221036.4	0	0	0	0	0	0	0	0	0	0
ENSG00000221038.1	0	0	15	9	1	0	3	1	1	0
ENSG00000221039.2	0	0	0	0	0	1	0	2	1	1
ENSG00000221040.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221041.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221042.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221043.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221044.2	2	1	1	1	0	0	4	3	5	6
ENSG00000221046.1	0	0	0	0	0	0	0	1	0	0
ENSG00000221048.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221050.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221051.1	5	5	0	0	9	5	2	3	7	3
ENSG00000221052.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221053.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221055.1	0	0	0	0	0	0	1	3	1	0
ENSG00000221058.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221059.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221060.1	0	0	0	1	0	0	0	0	0	0
ENSG00000221062.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221063.2	0	0	0	1	0	0	0	0	0	0
ENSG00000221065.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221066.1	1	1	0	3	0	0	0	0	0	0
ENSG00000221069.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221070.1	0	0	1	0	0	0	1	1	0	0
ENSG00000221072.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221073.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221074.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221075.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221077.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221079.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221081.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221082.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221083.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221084.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221085.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221087.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221091.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221093.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221094.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221095.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221100.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221102.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221104.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221105.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221108.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221110.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221111.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221112.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221113.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221114.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221116.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221118.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221120.1	1	0	2	1	0	1	1	0	0	0
ENSG00000221121.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221123.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221125.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221126.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221128.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221130.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221131.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221132.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221134.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221135.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221137.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221139.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221141.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221142.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221148.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221156.1	1	0	1	0	0	0	0	0	0	0
ENSG00000221157.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221160.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221163.1	0	0	1	0	0	0	0	0	0	0
ENSG00000221164.1	43	16	21	10	12	26	9	15	23	14
ENSG00000221165.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221169.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221170.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221172.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221173.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221174.1	0	0	0	0	0	1	0	0	0	0
ENSG00000221175.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221176.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221178.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221179.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221183.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221184.1	20	16	3	2	19	18	4	4	22	14
ENSG00000221185.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221186.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221187.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221189.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221190.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221192.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221198.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221199.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221200.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221201.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221203.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221204.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221206.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221210.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221211.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221214.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221216.1	1	0	1	0	0	0	0	0	0	1
ENSG00000221217.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221220.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221221.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221222.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221225.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221227.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221230.1	2	0	0	1	0	1	0	0	0	0
ENSG00000221232.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221233.2	1	0	0	0	0	2	1	0	1	2
ENSG00000221234.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221235.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221236.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221237.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221238.1	0	0	0	0	0	0	0	1	0	0
ENSG00000221240.1	0	0	2	0	0	0	0	0	1	0
ENSG00000221241.1	7	1	2	0	5	0	1	2	5	0
ENSG00000221245.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221246.1	1	0	0	0	0	0	0	0	0	0
ENSG00000221247.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221249.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221250.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221251.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221254.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221255.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221257.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221258.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221259.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221260.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221261.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221262.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221263.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221264.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221265.1	0	0	0	1	0	0	0	0	0	0
ENSG00000221266.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221267.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221269.1	0	0	0	0	0	0	0	0	0	1
ENSG00000221272.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221273.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221275.1	0	0	2	2	0	1	3	0	0	0
ENSG00000221278.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221280.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221286.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221287.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221288.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221289.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221290.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221291.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221293.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221294.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221296.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221297.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221299.1	15	2	6	8	12	12	2	5	16	9
ENSG00000221300.1	0	0	0	1	0	0	0	0	0	0
ENSG00000221301.1	0	0	0	1	0	0	0	0	0	0
ENSG00000221302.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221303.1	0	0	0	0	1	0	0	0	0	0
ENSG00000221304.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221305.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221309.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221310.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221312.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221313.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221314.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221316.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221317.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221318.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221319.1	1	2	1	0	1	2	0	0	4	0
ENSG00000221320.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221321.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221322.1	0	0	1	0	0	1	1	0	0	0
ENSG00000221323.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221324.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221325.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221326.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221328.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221330.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221331.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221332.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221333.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221334.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221335.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221336.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221337.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221338.2	1	2	0	0	1	0	0	0	1	2
ENSG00000221340.1	19	11	14	12	18	22	8	9	11	11
ENSG00000221344.1	0	0	0	0	0	0	0	0	1	0
ENSG00000221345.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221346.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221347.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221348.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221351.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221352.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221354.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221355.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221356.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221357.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221358.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221359.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221362.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221363.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221365.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221366.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221369.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221371.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221372.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221373.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221374.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221375.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221376.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221377.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221378.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221379.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221380.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221381.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221382.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221383.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221384.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221385.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221386.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221387.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221388.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221389.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221390.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221392.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221393.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221394.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221395.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221398.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221400.2	0	0	0	0	0	0	1	0	0	0
ENSG00000221401.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221402.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221403.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221405.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221406.1	0	0	2	2	1	0	0	0	1	0
ENSG00000221407.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221409.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221410.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221411.1	0	1	1	0	3	0	0	0	0	1
ENSG00000221412.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221413.1	2	0	2	1	0	0	2	0	0	1
ENSG00000221415.1	2	1	2	0	0	0	0	0	0	0
ENSG00000221416.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221417.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221418.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221419.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221420.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221421.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221424.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221425.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221427.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221428.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221429.1	0	0	0	0	0	0	0	0	1	0
ENSG00000221430.1	0	0	0	0	1	0	1	0	0	0
ENSG00000221431.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221432.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221436.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221437.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221438.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221439.1	0	0	0	1	0	0	0	0	0	0
ENSG00000221440.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221442.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221443.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221444.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221445.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221446.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221447.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221448.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221449.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221450.3	0	0	0	0	0	0	0	0	0	0
ENSG00000221451.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221454.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221455.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221456.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221457.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221458.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221459.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221461.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221463.2	1	0	0	0	0	0	0	0	0	0
ENSG00000221464.1	0	0	0	0	0	0	0	0	0	1
ENSG00000221466.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221467.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221468.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221469.1	2	0	0	0	0	0	0	0	0	0
ENSG00000221470.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221471.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221473.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221474.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221475.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221476.1	0	1	3	1	0	0	0	0	2	0
ENSG00000221477.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221479.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221486.1	0	0	0	0	0	0	0	0	1	0
ENSG00000221487.1	0	3	0	1	0	2	2	1	4	0
ENSG00000221488.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221489.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221491.2	1	1	0	0	1	0	0	1	0	0
ENSG00000221492.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221493.1	1	0	0	0	1	0	1	0	0	0
ENSG00000221494.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221495.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221496.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221497.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221498.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221499.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221500.1	8	2	7	2	8	9	5	3	10	8
ENSG00000221502.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221504.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221505.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221506.1	0	0	0	0	0	0	0	1	0	0
ENSG00000221507.1	1	0	1	0	0	0	1	0	0	0
ENSG00000221510.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221511.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221514.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221515.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221516.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221518.1	0	0	0	0	0	0	1	0	0	0
ENSG00000221519.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221520.1	0	1	0	0	2	0	1	0	2	0
ENSG00000221521.1	0	1	2	2	1	1	1	2	2	2
ENSG00000221523.1	0	0	0	1	0	0	0	0	0	0
ENSG00000221524.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221525.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221526.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221527.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221528.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221530.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221531.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221533.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221534.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221535.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221536.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221537.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221539.1	23	11	4	4	5	9	3	5	12	8
ENSG00000221540.1	1	0	0	0	1	1	0	1	0	2
ENSG00000221541.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221542.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221545.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221547.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221548.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221550.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221551.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221552.1	0	1	0	0	0	0	0	0	0	0
ENSG00000221553.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221555.1	0	0	1	0	0	0	1	0	0	0
ENSG00000221556.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221558.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221559.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221560.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221562.1	0	0	0	3	0	0	0	0	0	0
ENSG00000221563.1	0	0	0	0	0	0	0	0	0	0
